region,parish,cases_cumul,date
8,East Carroll,34,5/17/2020
8,East Carroll,37,5/18/2020
8,East Carroll,46,5/19/2020
8,East Carroll,46,5/20/2020
8,East Carroll,51,5/21/2020
8,East Carroll,62,5/22/2020
8,East Carroll,62,5/23/2020
8,East Carroll,65,5/24/2020
8,East Carroll,103,5/25/2020
8,East Carroll,111,5/26/2020
8,East Carroll,115,5/27/2020
8,East Carroll,118,5/28/2020
8,East Carroll,138,5/30/2020
8,East Carroll,148,5/31/2020
8,East Carroll,159,6/1/2020
8,East Carroll,164,6/2/2020
8,East Carroll,165,6/3/2020
8,East Carroll,179,6/4/2020
8,East Carroll,184,6/5/2020
8,East Carroll,187,6/6/2020
8,East Carroll,195,6/7/2020
8,East Carroll,199,6/8/2020
8,East Carroll,205,6/9/2020
8,East Carroll,208,6/10/2020
8,East Carroll,212,6/11/2020
8,East Carroll,216,6/12/2020
8,East Carroll,222,6/13/2020
8,East Carroll,235,6/14/2020
8,East Carroll,243,6/15/2020
8,East Carroll,243,6/16/2020
8,East Carroll,244,6/17/2020
2,East Feliciana,,3/14/2020
2,East Feliciana,,3/15/2020
2,East Feliciana,,3/16/2020
2,East Feliciana,,3/17/2020
2,East Feliciana,,3/18/2020
2,East Feliciana,,3/19/2020
2,East Feliciana,,3/20/2020
2,East Feliciana,,3/21/2020
2,East Feliciana,,3/22/2020
2,East Feliciana,,3/23/2020
2,East Feliciana,,3/24/2020
2,East Feliciana,,3/25/2020
2,East Feliciana,4,3/26/2020
2,East Feliciana,5,3/27/2020
2,East Feliciana,6,3/28/2020
2,East Feliciana,8,3/29/2020
2,East Feliciana,8,3/30/2020
2,East Feliciana,9,3/31/2020
2,East Feliciana,10,4/1/2020
2,East Feliciana,14,4/2/2020
2,East Feliciana,19,4/3/2020
2,East Feliciana,22,4/4/2020
2,East Feliciana,27,4/5/2020
2,East Feliciana,39,4/6/2020
2,East Feliciana,39,4/7/2020
2,East Feliciana,39,4/8/2020
2,East Feliciana,59,4/9/2020
2,East Feliciana,65,4/10/2020
2,East Feliciana,67,4/11/2020
2,East Feliciana,71,4/12/2020
2,East Feliciana,73,4/13/2020
2,East Feliciana,77,4/14/2020
2,East Feliciana,81,4/15/2020
2,East Feliciana,84,4/16/2020
2,East Feliciana,90,4/17/2020
2,East Feliciana,90,4/18/2020
2,East Feliciana,93,4/19/2020
2,East Feliciana,95,4/20/2020
2,East Feliciana,101,4/21/2020
2,East Feliciana,102,4/22/2020
2,East Feliciana,106,4/23/2020
2,East Feliciana,105,4/24/2020
2,East Feliciana,107,4/25/2020
2,East Feliciana,108,4/26/2020
2,East Feliciana,116,4/27/2020
2,East Feliciana,118,4/28/2020
2,East Feliciana,119,4/29/2020
2,East Feliciana,122,4/30/2020
2,East Feliciana,128,5/1/2020
2,East Feliciana,128,5/2/2020
2,East Feliciana,129,5/3/2020
2,East Feliciana,130,5/4/2020
2,East Feliciana,131,5/5/2020
2,East Feliciana,132,5/6/2020
2,East Feliciana,132,5/7/2020
2,East Feliciana,133,5/8/2020
2,East Feliciana,136,5/9/2020
2,East Feliciana,135,5/10/2020
2,East Feliciana,136,5/11/2020
2,East Feliciana,140,5/12/2020
2,East Feliciana,145,5/13/2020
2,East Feliciana,169,5/14/2020
2,East Feliciana,172,5/15/2020
2,East Feliciana,176,5/16/2020
2,East Feliciana,176,5/17/2020
2,East Feliciana,177,5/18/2020
2,East Feliciana,179,5/19/2020
2,East Feliciana,179,5/20/2020
2,East Feliciana,183,5/21/2020
2,East Feliciana,184,5/22/2020
2,East Feliciana,185,5/23/2020
2,East Feliciana,187,5/24/2020
2,East Feliciana,190,5/25/2020
2,East Feliciana,190,5/26/2020
2,East Feliciana,191,5/27/2020
2,East Feliciana,192,5/28/2020
2,East Feliciana,194,5/30/2020
2,East Feliciana,194,5/31/2020
2,East Feliciana,197,6/1/2020
2,East Feliciana,198,6/2/2020
2,East Feliciana,198,6/3/2020
2,East Feliciana,199,6/4/2020
2,East Feliciana,199,6/5/2020
2,East Feliciana,201,6/6/2020
2,East Feliciana,201,6/7/2020
2,East Feliciana,201,6/8/2020
2,East Feliciana,207,6/9/2020
2,East Feliciana,210,6/10/2020
2,East Feliciana,210,6/11/2020
2,East Feliciana,216,6/12/2020
2,East Feliciana,225,6/13/2020
2,East Feliciana,226,6/14/2020
2,East Feliciana,227,6/15/2020
2,East Feliciana,229,6/16/2020
2,East Feliciana,231,6/17/2020
4,Evangeline,,3/14/2020
4,Evangeline,,3/15/2020
4,Evangeline,,3/16/2020
4,Evangeline,,3/17/2020
4,Evangeline,,3/18/2020
4,Evangeline,,3/19/2020
4,Evangeline,,3/20/2020
4,Evangeline,1,3/21/2020
4,Evangeline,2,3/22/2020
4,Evangeline,2,3/23/2020
4,Evangeline,2,3/24/2020
4,Evangeline,2,3/25/2020
4,Evangeline,2,3/26/2020
4,Evangeline,4,3/27/2020
4,Evangeline,4,3/28/2020
4,Evangeline,4,3/29/2020
4,Evangeline,8,3/30/2020
4,Evangeline,10,3/31/2020
4,Evangeline,11,4/1/2020
4,Evangeline,16,4/2/2020
4,Evangeline,18,4/3/2020
4,Evangeline,19,4/4/2020
4,Evangeline,19,4/5/2020
4,Evangeline,23,4/6/2020
4,Evangeline,23,4/7/2020
4,Evangeline,25,4/8/2020
4,Evangeline,31,4/9/2020
4,Evangeline,35,4/10/2020
4,Evangeline,34,4/11/2020
4,Evangeline,36,4/12/2020
4,Evangeline,38,4/13/2020
4,Evangeline,39,4/14/2020
4,Evangeline,40,4/15/2020
4,Evangeline,41,4/16/2020
4,Evangeline,42,4/17/2020
4,Evangeline,43,4/18/2020
4,Evangeline,43,4/19/2020
4,Evangeline,43,4/20/2020
4,Evangeline,43,4/21/2020
4,Evangeline,44,4/22/2020
4,Evangeline,44,4/23/2020
4,Evangeline,44,4/24/2020
4,Evangeline,45,4/25/2020
4,Evangeline,45,4/26/2020
4,Evangeline,45,4/27/2020
4,Evangeline,46,4/28/2020
4,Evangeline,49,4/29/2020
4,Evangeline,49,4/30/2020
4,Evangeline,51,5/1/2020
4,Evangeline,59,5/2/2020
4,Evangeline,59,5/3/2020
4,Evangeline,60,5/4/2020
4,Evangeline,63,5/5/2020
4,Evangeline,63,5/6/2020
4,Evangeline,64,5/7/2020
4,Evangeline,67,5/8/2020
4,Evangeline,67,5/9/2020
4,Evangeline,67,5/10/2020
4,Evangeline,67,5/11/2020
4,Evangeline,68,5/12/2020
4,Evangeline,74,5/13/2020
4,Evangeline,74,5/14/2020
4,Evangeline,74,5/15/2020
4,Evangeline,66,5/16/2020
4,Evangeline,66,5/17/2020
4,Evangeline,66,5/18/2020
4,Evangeline,67,5/19/2020
4,Evangeline,67,5/20/2020
4,Evangeline,83,5/21/2020
4,Evangeline,87,5/22/2020
4,Evangeline,129,5/23/2020
4,Evangeline,165,5/24/2020
4,Evangeline,166,5/25/2020
4,Evangeline,75,5/26/2020
4,Evangeline,75,5/27/2020
4,Evangeline,75,5/28/2020
4,Evangeline,78,5/30/2020
4,Evangeline,78,5/31/2020
4,Evangeline,78,6/1/2020
4,Evangeline,80,6/2/2020
4,Evangeline,81,6/3/2020
4,Evangeline,81,6/4/2020
4,Evangeline,81,6/5/2020
4,Evangeline,82,6/6/2020
4,Evangeline,84,6/7/2020
4,Evangeline,84,6/8/2020
4,Evangeline,85,6/9/2020
4,Evangeline,85,6/10/2020
4,Evangeline,85,6/11/2020
4,Evangeline,87,6/12/2020
4,Evangeline,89,6/13/2020
4,Evangeline,89,6/14/2020
4,Evangeline,91,6/15/2020
4,Evangeline,93,6/16/2020
4,Evangeline,100,6/17/2020
8,Franklin,,3/14/2020
8,Franklin,,3/15/2020
8,Franklin,,3/16/2020
8,Franklin,,3/17/2020
8,Franklin,,3/18/2020
8,Franklin,,3/19/2020
8,Franklin,,3/20/2020
8,Franklin,,3/21/2020
8,Franklin,,3/22/2020
8,Franklin,,3/23/2020
8,Franklin,,3/24/2020
8,Franklin,,3/25/2020
8,Franklin,,3/26/2020
8,Franklin,,3/27/2020
8,Franklin,4,3/28/2020
8,Franklin,4,3/29/2020
8,Franklin,5,3/30/2020
8,Franklin,5,3/31/2020
8,Franklin,5,4/1/2020
8,Franklin,5,4/2/2020
8,Franklin,10,4/3/2020
8,Franklin,19,4/4/2020
8,Franklin,25,4/5/2020
8,Franklin,28,4/6/2020
8,Franklin,28,4/7/2020
8,Franklin,30,4/8/2020
8,Franklin,37,4/9/2020
8,Franklin,40,4/10/2020
8,Franklin,47,4/11/2020
8,Franklin,48,4/12/2020
8,Franklin,49,4/13/2020
8,Franklin,49,4/14/2020
8,Franklin,53,4/15/2020
8,Franklin,58,4/16/2020
8,Franklin,67,4/17/2020
8,Franklin,78,4/18/2020
8,Franklin,81,4/19/2020
8,Franklin,83,4/20/2020
8,Franklin,87,4/21/2020
8,Franklin,95,4/22/2020
8,Franklin,108,4/23/2020
8,Franklin,108,4/24/2020
8,Franklin,113,4/25/2020
8,Franklin,116,4/26/2020
8,Franklin,119,4/27/2020
8,Franklin,121,4/28/2020
8,Franklin,123,4/29/2020
8,Franklin,125,4/30/2020
8,Franklin,130,5/1/2020
8,Franklin,131,5/2/2020
8,Franklin,131,5/3/2020
8,Franklin,139,5/4/2020
8,Franklin,140,5/5/2020
8,Franklin,146,5/6/2020
8,Franklin,145,5/7/2020
8,Franklin,146,5/8/2020
8,Franklin,188,5/9/2020
8,Franklin,206,5/10/2020
8,Franklin,208,5/11/2020
8,Franklin,208,5/12/2020
8,Franklin,256,5/13/2020
8,Franklin,266,5/14/2020
8,Franklin,266,5/15/2020
8,Franklin,268,5/16/2020
8,Franklin,273,5/17/2020
8,Franklin,273,5/18/2020
8,Franklin,274,5/19/2020
8,Franklin,274,5/20/2020
8,Franklin,287,5/21/2020
8,Franklin,287,5/22/2020
8,Franklin,287,5/23/2020
8,Franklin,288,5/24/2020
8,Franklin,294,5/25/2020
8,Franklin,297,5/26/2020
8,Franklin,310,5/27/2020
8,Franklin,311,5/28/2020
8,Franklin,314,5/30/2020
8,Franklin,332,5/31/2020
8,Franklin,376,6/1/2020
8,Franklin,377,6/2/2020
8,Franklin,377,6/3/2020
8,Franklin,378,6/4/2020
8,Franklin,383,6/5/2020
8,Franklin,384,6/6/2020
8,Franklin,386,6/7/2020
8,Franklin,389,6/8/2020
8,Franklin,390,6/9/2020
8,Franklin,391,6/10/2020
8,Franklin,395,6/11/2020
8,Franklin,395,6/12/2020
8,Franklin,415,6/13/2020
8,Franklin,415,6/14/2020
8,Franklin,424,6/15/2020
8,Franklin,425,6/16/2020
8,Franklin,439,6/17/2020
6,Grant,,3/14/2020
6,Grant,,3/15/2020
6,Grant,,3/16/2020
6,Grant,,3/17/2020
6,Grant,,3/18/2020
6,Grant,,3/19/2020
6,Grant,,3/20/2020
6,Grant,,3/21/2020
6,Grant,,3/22/2020
6,Grant,1,3/23/2020
6,Grant,1,3/24/2020
6,Grant,1,3/25/2020
6,Grant,1,3/26/2020
6,Grant,1,3/27/2020
6,Grant,1,3/28/2020
6,Grant,2,3/29/2020
6,Grant,2,3/30/2020
6,Grant,2,3/31/2020
6,Grant,3,4/1/2020
6,Grant,5,4/2/2020
6,Grant,5,4/3/2020
6,Grant,9,4/4/2020
6,Grant,8,4/5/2020
6,Grant,10,4/6/2020
6,Grant,10,4/7/2020
6,Grant,10,4/8/2020
6,Grant,10,4/9/2020
6,Grant,11,4/10/2020
6,Grant,11,4/11/2020
6,Grant,11,4/12/2020
6,Grant,12,4/13/2020
6,Grant,12,4/14/2020
6,Grant,12,4/15/2020
6,Grant,12,4/16/2020
6,Grant,12,4/17/2020
6,Grant,12,4/18/2020
6,Grant,12,4/19/2020
6,Grant,12,4/20/2020
6,Grant,12,4/21/2020
6,Grant,12,4/22/2020
6,Grant,11,4/23/2020
6,Grant,11,4/24/2020
6,Grant,11,4/25/2020
6,Grant,11,4/26/2020
6,Grant,12,4/27/2020
6,Grant,12,4/28/2020
6,Grant,12,4/29/2020
6,Grant,13,4/30/2020
6,Grant,14,5/1/2020
6,Grant,15,5/2/2020
6,Grant,15,5/3/2020
6,Grant,17,5/4/2020
6,Grant,17,5/5/2020
6,Grant,17,5/6/2020
6,Grant,17,5/7/2020
6,Grant,17,5/8/2020
6,Grant,18,5/9/2020
6,Grant,18,5/10/2020
6,Grant,18,5/11/2020
6,Grant,18,5/12/2020
6,Grant,18,5/13/2020
6,Grant,18,5/14/2020
6,Grant,20,5/15/2020
6,Grant,20,5/16/2020
6,Grant,21,5/17/2020
6,Grant,22,5/18/2020
6,Grant,22,5/19/2020
6,Grant,22,5/20/2020
6,Grant,26,5/21/2020
6,Grant,26,5/22/2020
6,Grant,26,5/23/2020
6,Grant,26,5/24/2020
6,Grant,27,5/25/2020
6,Grant,27,5/26/2020
6,Grant,28,5/27/2020
6,Grant,28,5/28/2020
6,Grant,28,5/30/2020
6,Grant,28,5/31/2020
6,Grant,29,6/1/2020
6,Grant,30,6/2/2020
6,Grant,30,6/3/2020
6,Grant,33,6/4/2020
6,Grant,34,6/5/2020
6,Grant,36,6/6/2020
6,Grant,44,6/7/2020
6,Grant,46,6/8/2020
6,Grant,48,6/9/2020
6,Grant,51,6/10/2020
6,Grant,51,6/11/2020
6,Grant,54,6/12/2020
6,Grant,58,6/13/2020
6,Grant,59,6/14/2020
6,Grant,61,6/15/2020
6,Grant,61,6/16/2020
6,Grant,61,6/17/2020
4,Iberia,,3/14/2020
4,Iberia,,3/15/2020
4,Iberia,,3/16/2020
4,Iberia,,3/17/2020
4,Iberia,,3/18/2020
4,Iberia,,3/19/2020
4,Iberia,,3/20/2020
4,Iberia,,3/21/2020
4,Iberia,2,3/22/2020
4,Iberia,3,3/23/2020
4,Iberia,2,3/24/2020
4,Iberia,2,3/25/2020
4,Iberia,3,3/26/2020
4,Iberia,4,3/27/2020
4,Iberia,9,3/28/2020
4,Iberia,11,3/29/2020
4,Iberia,18,3/30/2020
4,Iberia,36,3/31/2020
4,Iberia,49,4/1/2020
4,Iberia,67,4/2/2020
4,Iberia,78,4/3/2020
4,Iberia,68,4/4/2020
4,Iberia,69,4/5/2020
4,Iberia,83,4/6/2020
4,Iberia,89,4/7/2020
4,Iberia,97,4/8/2020
4,Iberia,108,4/9/2020
4,Iberia,121,4/10/2020
4,Iberia,128,4/11/2020
4,Iberia,136,4/12/2020
4,Iberia,142,4/13/2020
4,Iberia,148,4/14/2020
4,Iberia,159,4/15/2020
4,Iberia,164,4/16/2020
4,Iberia,175,4/17/2020
4,Iberia,176,4/18/2020
4,Iberia,184,4/19/2020
4,Iberia,194,4/20/2020
4,Iberia,195,4/21/2020
4,Iberia,217,4/22/2020
4,Iberia,228,4/23/2020
4,Iberia,231,4/24/2020
4,Iberia,240,4/25/2020
4,Iberia,243,4/26/2020
4,Iberia,245,4/27/2020
4,Iberia,247,4/28/2020
4,Iberia,248,4/29/2020
4,Iberia,257,4/30/2020
4,Iberia,261,5/1/2020
4,Iberia,265,5/2/2020
4,Iberia,267,5/3/2020
4,Iberia,270,5/4/2020
4,Iberia,274,5/5/2020
4,Iberia,278,5/6/2020
4,Iberia,281,5/7/2020
4,Iberia,283,5/8/2020
4,Iberia,285,5/9/2020
4,Iberia,285,5/10/2020
4,Iberia,286,5/11/2020
4,Iberia,287,5/12/2020
4,Iberia,352,5/13/2020
4,Iberia,352,5/14/2020
4,Iberia,352,5/15/2020
4,Iberia,353,5/16/2020
4,Iberia,353,5/17/2020
4,Iberia,355,5/18/2020
4,Iberia,358,5/19/2020
4,Iberia,359,5/20/2020
4,Iberia,384,5/21/2020
4,Iberia,388,5/22/2020
4,Iberia,388,5/23/2020
4,Iberia,388,5/24/2020
4,Iberia,392,5/25/2020
4,Iberia,393,5/26/2020
4,Iberia,403,5/27/2020
4,Iberia,404,5/28/2020
4,Iberia,407,5/30/2020
4,Iberia,408,5/31/2020
4,Iberia,410,6/1/2020
4,Iberia,411,6/2/2020
4,Iberia,418,6/3/2020
4,Iberia,419,6/4/2020
4,Iberia,422,6/5/2020
4,Iberia,424,6/6/2020
4,Iberia,424,6/7/2020
4,Iberia,427,6/8/2020
4,Iberia,428,6/9/2020
4,Iberia,428,6/10/2020
4,Iberia,430,6/11/2020
4,Iberia,435,6/12/2020
4,Iberia,459,6/13/2020
4,Iberia,461,6/14/2020
4,Iberia,465,6/15/2020
4,Iberia,476,6/16/2020
4,Iberia,501,6/17/2020
2,Iberville,,3/14/2020
2,Iberville,,3/15/2020
2,Iberville,,3/16/2020
2,Iberville,,3/17/2020
2,Iberville,,3/18/2020
2,Iberville,,3/19/2020
2,Iberville,,3/20/2020
2,Iberville,,3/21/2020
2,Iberville,2,3/22/2020
2,Iberville,10,3/23/2020
2,Iberville,14,3/24/2020
2,Iberville,14,3/25/2020
2,Iberville,17,3/26/2020
2,Iberville,20,3/27/2020
2,Iberville,21,3/28/2020
2,Iberville,22,3/29/2020
2,Iberville,28,3/30/2020
2,Iberville,35,3/31/2020
2,Iberville,36,4/1/2020
2,Iberville,69,4/2/2020
2,Iberville,81,4/3/2020
2,Iberville,119,4/4/2020
2,Iberville,122,4/5/2020
2,Iberville,136,4/6/2020
2,Iberville,160,4/7/2020
2,Iberville,171,4/8/2020
2,Iberville,187,4/9/2020
2,Iberville,198,4/10/2020
2,Iberville,214,4/11/2020
2,Iberville,232,4/12/2020
2,Iberville,241,4/13/2020
2,Iberville,253,4/14/2020
2,Iberville,256,4/15/2020
2,Iberville,258,4/16/2020
2,Iberville,267,4/17/2020
2,Iberville,270,4/18/2020
2,Iberville,274,4/19/2020
2,Iberville,282,4/20/2020
2,Iberville,281,4/21/2020
2,Iberville,297,4/22/2020
2,Iberville,299,4/23/2020
2,Iberville,339,4/24/2020
2,Iberville,433,4/25/2020
2,Iberville,433,4/26/2020
2,Iberville,442,4/27/2020
2,Iberville,443,4/28/2020
2,Iberville,448,4/29/2020
2,Iberville,450,4/30/2020
2,Iberville,459,5/1/2020
2,Iberville,472,5/2/2020
2,Iberville,476,5/3/2020
2,Iberville,482,5/4/2020
2,Iberville,484,5/5/2020
2,Iberville,489,5/6/2020
2,Iberville,492,5/7/2020
2,Iberville,493,5/8/2020
2,Iberville,495,5/9/2020
2,Iberville,499,5/10/2020
2,Iberville,501,5/11/2020
2,Iberville,504,5/12/2020
2,Iberville,507,5/13/2020
2,Iberville,537,5/14/2020
2,Iberville,543,5/15/2020
2,Iberville,524,5/16/2020
2,Iberville,526,5/17/2020
2,Iberville,527,5/18/2020
2,Iberville,528,5/19/2020
2,Iberville,531,5/20/2020
2,Iberville,540,5/21/2020
2,Iberville,541,5/22/2020
2,Iberville,542,5/23/2020
2,Iberville,546,5/24/2020
2,Iberville,554,5/25/2020
2,Iberville,556,5/26/2020
2,Iberville,559,5/27/2020
2,Iberville,563,5/28/2020
2,Iberville,564,5/30/2020
2,Iberville,567,5/31/2020
2,Iberville,577,6/1/2020
2,Iberville,578,6/2/2020
2,Iberville,579,6/3/2020
2,Iberville,584,6/4/2020
2,Iberville,588,6/5/2020
2,Iberville,593,6/6/2020
2,Iberville,596,6/7/2020
2,Iberville,599,6/8/2020
2,Iberville,603,6/9/2020
2,Iberville,607,6/10/2020
2,Iberville,607,6/11/2020
2,Iberville,610,6/12/2020
2,Iberville,610,6/13/2020
2,Iberville,610,6/14/2020
2,Iberville,615,6/15/2020
2,Iberville,617,6/16/2020
2,Iberville,618,6/17/2020
8,Jackson,,3/14/2020
8,Jackson,,3/15/2020
8,Jackson,,3/16/2020
8,Jackson,,3/17/2020
8,Jackson,,3/18/2020
8,Jackson,,3/19/2020
8,Jackson,,3/20/2020
8,Jackson,,3/21/2020
8,Jackson,,3/22/2020
8,Jackson,,3/23/2020
8,Jackson,,3/24/2020
8,Jackson,1,3/25/2020
8,Jackson,1,3/26/2020
8,Jackson,3,3/27/2020
8,Jackson,2,3/28/2020
8,Jackson,2,3/29/2020
8,Jackson,2,3/30/2020
8,Jackson,3,3/31/2020
8,Jackson,4,4/1/2020
8,Jackson,4,4/2/2020
8,Jackson,4,4/3/2020
8,Jackson,1,4/4/2020
8,Jackson,1,4/5/2020
8,Jackson,4,4/6/2020
8,Jackson,5,4/7/2020
8,Jackson,5,4/8/2020
8,Jackson,7,4/9/2020
8,Jackson,8,4/10/2020
8,Jackson,8,4/11/2020
8,Jackson,8,4/12/2020
8,Jackson,8,4/13/2020
8,Jackson,9,4/14/2020
8,Jackson,11,4/15/2020
8,Jackson,12,4/16/2020
8,Jackson,14,4/17/2020
8,Jackson,14,4/18/2020
8,Jackson,14,4/19/2020
8,Jackson,15,4/20/2020
8,Jackson,15,4/21/2020
8,Jackson,16,4/22/2020
8,Jackson,21,4/23/2020
8,Jackson,22,4/24/2020
8,Jackson,25,4/25/2020
8,Jackson,25,4/26/2020
8,Jackson,30,4/27/2020
8,Jackson,30,4/28/2020
8,Jackson,34,4/29/2020
8,Jackson,34,4/30/2020
8,Jackson,40,5/1/2020
8,Jackson,40,5/2/2020
8,Jackson,42,5/3/2020
8,Jackson,47,5/4/2020
8,Jackson,48,5/5/2020
8,Jackson,56,5/6/2020
8,Jackson,57,5/7/2020
8,Jackson,58,5/8/2020
8,Jackson,59,5/9/2020
8,Jackson,64,5/10/2020
8,Jackson,67,5/11/2020
8,Jackson,67,5/12/2020
8,Jackson,67,5/13/2020
8,Jackson,70,5/14/2020
8,Jackson,69,5/15/2020
8,Jackson,68,5/16/2020
8,Jackson,69,5/17/2020
8,Jackson,70,5/18/2020
8,Jackson,75,5/19/2020
8,Jackson,76,5/20/2020
8,Jackson,80,5/21/2020
8,Jackson,82,5/22/2020
8,Jackson,82,5/23/2020
8,Jackson,83,5/24/2020
8,Jackson,90,5/25/2020
8,Jackson,96,5/26/2020
8,Jackson,100,5/27/2020
8,Jackson,100,5/28/2020
8,Jackson,106,5/30/2020
8,Jackson,106,5/31/2020
8,Jackson,106,6/1/2020
8,Jackson,109,6/2/2020
8,Jackson,110,6/3/2020
8,Jackson,117,6/4/2020
8,Jackson,120,6/5/2020
8,Jackson,130,6/6/2020
8,Jackson,131,6/7/2020
8,Jackson,133,6/8/2020
8,Jackson,139,6/9/2020
8,Jackson,148,6/10/2020
8,Jackson,149,6/11/2020
8,Jackson,154,6/12/2020
8,Jackson,158,6/13/2020
8,Jackson,158,6/14/2020
8,Jackson,162,6/15/2020
8,Jackson,169,6/16/2020
8,Jackson,173,6/17/2020
1,Jefferson,7,3/14/2020
1,Jefferson,12,3/15/2020
1,Jefferson,16,3/16/2020
1,Jefferson,20,3/17/2020
1,Jefferson,37,3/18/2020
1,Jefferson,62,3/19/2020
1,Jefferson,90,3/20/2020
1,Jefferson,116,3/21/2020
1,Jefferson,184,3/22/2020
1,Jefferson,252,3/23/2020
1,Jefferson,293,3/24/2020
1,Jefferson,359,3/25/2020
1,Jefferson,458,3/26/2020
1,Jefferson,548,3/27/2020
1,Jefferson,744,3/28/2020
1,Jefferson,761,3/29/2020
1,Jefferson,838,3/30/2020
1,Jefferson,1193,3/31/2020
1,Jefferson,1433,4/1/2020
1,Jefferson,2178,4/2/2020
1,Jefferson,2495,4/3/2020
1,Jefferson,3008,4/4/2020
1,Jefferson,3088,4/5/2020
1,Jefferson,3530,4/6/2020
1,Jefferson,3922,4/7/2020
1,Jefferson,4092,4/8/2020
1,Jefferson,4480,4/9/2020
1,Jefferson,4678,4/10/2020
1,Jefferson,4877,4/11/2020
1,Jefferson,4990,4/12/2020
1,Jefferson,5088,4/13/2020
1,Jefferson,5188,4/14/2020
1,Jefferson,5265,4/15/2020
1,Jefferson,5346,4/16/2020
1,Jefferson,5476,4/17/2020
1,Jefferson,5543,4/18/2020
1,Jefferson,5592,4/19/2020
1,Jefferson,5761,4/20/2020
1,Jefferson,5802,4/21/2020
1,Jefferson,5860,4/22/2020
1,Jefferson,5929,4/23/2020
1,Jefferson,5985,4/24/2020
1,Jefferson,6007,4/25/2020
1,Jefferson,6059,4/26/2020
1,Jefferson,6104,4/27/2020
1,Jefferson,6135,4/28/2020
1,Jefferson,6173,4/29/2020
1,Jefferson,6197,4/30/2020
1,Jefferson,6305,5/1/2020
1,Jefferson,6362,5/2/2020
1,Jefferson,6388,5/3/2020
1,Jefferson,6426,5/4/2020
1,Jefferson,6491,5/5/2020
1,Jefferson,6554,5/6/2020
1,Jefferson,6588,5/7/2020
1,Jefferson,6610,5/8/2020
1,Jefferson,6679,5/9/2020
1,Jefferson,6709,5/10/2020
1,Jefferson,6755,5/11/2020
1,Jefferson,6789,5/12/2020
1,Jefferson,6833,5/13/2020
1,Jefferson,6860,5/14/2020
1,Jefferson,6897,5/15/2020
1,Jefferson,6982,5/16/2020
1,Jefferson,7039,5/17/2020
1,Jefferson,7059,5/18/2020
1,Jefferson,7095,5/19/2020
1,Jefferson,7128,5/20/2020
1,Jefferson,7175,5/21/2020
1,Jefferson,7232,5/22/2020
1,Jefferson,7233,5/23/2020
1,Jefferson,7248,5/24/2020
1,Jefferson,7298,5/25/2020
1,Jefferson,7332,5/26/2020
1,Jefferson,7394,5/27/2020
1,Jefferson,7424,5/28/2020
1,Jefferson,7536,5/30/2020
1,Jefferson,7584,5/31/2020
1,Jefferson,7652,6/1/2020
1,Jefferson,7711,6/2/2020
1,Jefferson,7738,6/3/2020
1,Jefferson,7763,6/4/2020
1,Jefferson,7803,6/5/2020
1,Jefferson,7831,6/6/2020
1,Jefferson,7862,6/7/2020
1,Jefferson,7885,6/8/2020
1,Jefferson,7940,6/9/2020
1,Jefferson,7971,6/10/2020
1,Jefferson,8032,6/11/2020
1,Jefferson,8091,6/12/2020
1,Jefferson,8339,6/13/2020
1,Jefferson,8379,6/14/2020
1,Jefferson,8416,6/15/2020
1,Jefferson,8468,6/16/2020
1,Jefferson,8507,6/17/2020
5,Jefferson Davis,,3/14/2020
5,Jefferson Davis,,3/15/2020
5,Jefferson Davis,,3/16/2020
5,Jefferson Davis,,3/17/2020
5,Jefferson Davis,,3/18/2020
5,Jefferson Davis,,3/19/2020
5,Jefferson Davis,,3/20/2020
5,Jefferson Davis,,3/21/2020
5,Jefferson Davis,,3/22/2020
5,Jefferson Davis,,3/23/2020
5,Jefferson Davis,,3/24/2020
5,Jefferson Davis,1,3/25/2020
5,Jefferson Davis,1,3/26/2020
5,Jefferson Davis,1,3/27/2020
5,Jefferson Davis,1,3/28/2020
5,Jefferson Davis,2,3/29/2020
5,Jefferson Davis,3,3/30/2020
5,Jefferson Davis,5,3/31/2020
5,Jefferson Davis,9,4/1/2020
5,Jefferson Davis,13,4/2/2020
5,Jefferson Davis,14,4/3/2020
5,Jefferson Davis,9,4/4/2020
5,Jefferson Davis,13,4/5/2020
5,Jefferson Davis,21,4/6/2020
5,Jefferson Davis,25,4/7/2020
5,Jefferson Davis,28,4/8/2020
5,Jefferson Davis,30,4/9/2020
5,Jefferson Davis,32,4/10/2020
5,Jefferson Davis,35,4/11/2020
5,Jefferson Davis,44,4/12/2020
5,Jefferson Davis,47,4/13/2020
5,Jefferson Davis,47,4/14/2020
5,Jefferson Davis,48,4/15/2020
5,Jefferson Davis,48,4/16/2020
5,Jefferson Davis,52,4/17/2020
5,Jefferson Davis,53,4/18/2020
5,Jefferson Davis,55,4/19/2020
5,Jefferson Davis,55,4/20/2020
5,Jefferson Davis,57,4/21/2020
5,Jefferson Davis,57,4/22/2020
5,Jefferson Davis,57,4/23/2020
5,Jefferson Davis,57,4/24/2020
5,Jefferson Davis,59,4/25/2020
5,Jefferson Davis,59,4/26/2020
5,Jefferson Davis,61,4/27/2020
5,Jefferson Davis,61,4/28/2020
5,Jefferson Davis,62,4/29/2020
5,Jefferson Davis,62,4/30/2020
5,Jefferson Davis,63,5/1/2020
5,Jefferson Davis,64,5/2/2020
